OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,Comments,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
738,2016,NonResidential,Other,UW Benjamin Hall IRB,616 NE Northlake Place,Seattle,WA,98105.0,4207401365,4,NORTHEAST,47.65529,-122.32133,2006,1.0,6,143439,0,143439,"Other, Parking",Other,119570.0,Parking,23869.0,,,,,214.3999939,215.1999969,471.6000061,463.1000061,25631512.0,25736450.0,0.0,4132699.5,14100771.0,115307.4063,11530741.0,False,,Compliant,,710.7,4.95
739,2016,NonResidential,Large Office,Lakeview 837 N 34th,837 N 34th Street,Seattle,WA,98103.0,1973200389,6,LAKE UNION,47.64912,-122.34823,2008,1.0,4,202623,88855,113768,"Fitness Center/Health Club/Gym, Office, Parking",Office,105206.0,Parking,31992.0,Fitness Center/Health Club/Gym,6374.0,20162012,73.0,79.5,79.5,249.6999969,249.6999969,8873485.0,8873485.0,0.0,2600669.5,8873484.0,0.0,0.0,False,,Compliant,,61.86,0.31
740,2016,NonResidential,Small- and Mid-Sized Office,The Canal View Building,551 N 34th St,Seattle,WA,98103.0,1972206514,6,LAKE UNION,47.64932,-122.35187,2000,1.0,2,77174,25800,51374,Office,Office,77174.0,,,,,,33.0,71.0,71.0,223.0,223.0,5481549.0,5481549.0,0.0,1606549.875,5481548.0,0.0,0.0,False,,Compliant,,38.21,0.5
741,2016,NonResidential,Large Office,1000 Dexter-RREEF  SeaDPD ID 741,1000 Dexter Avenue North,Seattle,WA,98109.0,2249500235,7,MAGNOLIA / QUEEN ANNE,47.62817,-122.34212,1998,1.0,5,110524,0,110524,"Office, Other, Parking",Office,98781.0,Other,8634.0,Parking,0.0,20112009,57.0,63.90000153,63.90000153,200.5,200.5,6859198.0,6859198.0,0.0,2010315.75,6859197.0,0.0,0.0,False,,Compliant,,47.82,0.43
742,2016,NonResidential,Mixed Use Property,1100 Eastlake,1100 Eastlake Ave,Seattle,WA,98109.0,2163901105,3,LAKE UNION,47.6289,-122.32877,2008,1.0,5,287224,103650,183574,"Data Center, Office, Other, Parking",Parking,97500.0,Office,88051.0,Other,54106.0,,,139.8999939,141.6000061,388.8999939,390.7000122,21042926.0,21299472.0,0.0,5101847.0,17407502.0,36354.21484,3635421.0,False,,Compliant,,314.43,1.09
743,2016,NonResidential,Laboratory,Dendreon Pharmaceuticals Inc. (Building Owner is Alexandria Real Estate),1208 Eastlake Avenue East,Seattle,WA,98102.0,2163901160,3,LAKE UNION,47.63079,-122.32693,1999,1.0,4,115748,18382,97366,Laboratory,Laboratory,97365.0,,,,,,,374.2000122,369.1000061,756.0,739.9000244,36436388.0,35938164.0,0.0,4956971.0,16913185.0,195232.0156,19523202.0,False,,Compliant,,1154.79,9.98
744,2016,NonResidential,Large Office,West Tower,400 Second Avenue,Seattle,WA,98119.0,1989200750,7,MAGNOLIA / QUEEN ANNE,47.62225,-122.35915,2000,1.0,7,241875,84689,157186,"Office, Parking",Office,163082.0,Parking,83425.0,,,2009,88.0,53.09999847,53.5,164.5,165.0,8655604.0,8732968.0,0.0,2487805.5,8488392.0,1672.098267,167210.0,False,,Compliant,,68.06,0.28
745,2016,NonResidential,Large Office,190 Queen Anne,190 Queen Anne,Seattle,WA,98109.0,1989201385,7,MAGNOLIA / QUEEN ANNE,47.61949,-122.35639,1974,1.0,5,102930,18720,84210,"Office, Parking",Office,89075.0,Parking,15164.0,,,2017,85.0,53.29999924,56.5,151.1999969,155.6999969,4750799.0,5034942.5,0.0,1189705.5,4059275.0,6915.233887,691523.0,False,,Compliant,,65.03,0.63
748,2016,NonResidential,Small- and Mid-Sized Office,Pier 70,2801 Alaskan Way,Seattle,WA,98121.0,7666202292,7,DOWNTOWN,47.61472,-122.35566,1902,1.0,3,76893,0,76893,"Office, Parking, Retail Store",Office,90345.0,Parking,33380.0,Retail Store,15845.0,,,113.3000031,115.6999969,280.5,285.8999939,12029600.0,12289373.0,0.0,2405996.5,8209260.0,38203.39063,3820339.0,False,,Compliant,,260.13,3.38
749,2016,NonResidential,Large Office,Fourth and Vine,2601 Fourth Avenue,Seattle,WA,98121.0,0656000410,7,DOWNTOWN,47.61732,-122.34791,1975,1.0,8,150000,23630,126370,"Office, Parking",Office,126648.0,Parking,23913.0,,,2009,65.0,73.80000305,77.69999695,212.1000061,218.3000031,9343428.0,9836703.0,0.0,2390311.5,8155743.0,11876.84473,1187684.0,False,,Compliant,,119.93,0.8
750,2016,NonResidential,Large Office,Children's Hospital Research Building #2,1915 Terry Ave,Seattle,WA,98101.0,0660001255,7,DOWNTOWN,47.61628,-122.33391,1953,1.0,7,274362,0,274362,Office,Office,274362.0,,,,,2016,82.0,60.29999924,60.40000153,183.8999939,184.1000061,16540550.0,16572684.0,0.0,4641282.0,15836054.0,7044.939453,704494.0,False,,Compliant,,147.82,0.54
751,2016,NonResidential,Large Office,Blanchard Plaza (CoS Energy Reporting),2201 Sixth Avenue,Seattle,WA,98121.0,0697000235,7,DOWNTOWN,47.61599,-122.34165,1983,1.0,15,378002,116280,261722,"Office, Parking",Office,270237.0,Parking,71602.0,,,2016201320122011201020092008,85.0,65.69999695,67.5,185.6000061,185.8999939,17750994.0,18235512.0,0.0,4420666.0,15083312.0,26676.80078,2667680.0,False,,Compliant,,246.83,0.65
752,2016,NonResidential,Large Office,ACTIVE VOICE,2033 6th Ave,Seattle,WA,98121.0,0659000930,7,DOWNTOWN,47.61481,-122.33969,1963,1.0,11,169020,0,169020,"Bar/Nightclub, Office, Personal Services (Health/Beauty, Dry Cleaning, etc)",Office,156414.0,Bar/Nightclub,10337.0,"Personal Services (Health/Beauty, Dry Cleaning, etc)",8208.0,,83.0,65.59999847,68.69999695,157.5,161.1999969,11480494.0,12019477.0,2887565.25,2112982.25,7209495.0,13834.32031,1383432.0,False,,Compliant,,346.62,2.05
753,2016,NonResidential,Other,WestinBuilding,2001 6th Ave,Seattle,WA,98121.0,0659000950,7,DOWNTOWN,47.61438,-122.33871,1981,1.0,33,429405,0,429405,"Data Center, Office",Data Center,218997.0,Office,210409.0,,,,98.0,639.7000122,639.7999878,2007.900024,2008.0,274682208.0,274725984.0,0.0,80460872.0,274532495.0,1496.720215,149672.0,False,,Compliant,,1921.82,4.48
775,2016,NonResidential,Large Office,Columbia Center - 2015,701 5th Avenue,Seattle,WA,98104.0,0942000640,7,DOWNTOWN,47.60454,-122.33072,1985,1.0,76,1952220,319400,1632820,"Office, Parking",Office,1680937.0,Parking,319368.0,,,2017201620152012200920072006,86.0,55.29999924,55.09999847,167.3000031,166.5,92937640.0,92537256.0,0.0,25747908.0,87851862.0,50857.63281,5085763.0,False,,Compliant,,882.56,0.45
754,2016,NonResidential,Large Office,Eighth & Olive - New,720 Olive Way,Seattle,WA,98101.0,0659000305,7,DOWNTOWN,47.61418,-122.33485,1981,1.0,19,383515,89778,293737,"Medical Office, Office, Parking",Office,312442.0,Parking,84800.0,Medical Office,18799.0,20162015201320122011201020092008,90.0,47.90000153,49.0,150.5,153.8000031,15878689.0,16228155.0,0.0,4653777.0,15878687.0,0.0,0.0,False,,Compliant,,110.7,0.29
755,2016,NonResidential,Medical Office,Medical Dental Building,509 Olive Way,Seattle,WA,98101.0,0659000085,7,DOWNTOWN,47.6129,-122.33684,1925,1.0,18,363934,28870,335064,"Medical Office, Parking, Retail Store",Medical Office,281598.0,Parking,27597.0,Retail Store,21519.0,,68.0,72.90000153,76.30000305,190.0,192.6000061,22104512.0,23128454.0,6090187.5,4690018.0,16002341.0,119.8100052,11981.0,False,,Compliant,,582.28,1.6
756,2016,NonResidential,Retail Store,601 Pine St,601 Pine St,Seattle,WA,98101.0,1976700005,7,DOWNTOWN,47.61203,-122.33486,1929,1.0,4,78920,0,78920,Retail Store,Retail Store,78920.0,,,,,,80.0,105.1999969,105.1999969,300.6000061,300.6000061,8303666.5,8303666.5,0.0,2103559.75,7177346.0,11263.19922,1126320.0,False,,Compliant,,109.85,1.39
757,2016,NonResidential,Large Office,Market Place I & II-2003 Western Avenue,2003 Western Avenue,Seattle,WA,98121.0,1977200280,7,DOWNTOWN,47.61051,-122.34439,1979,1.0,7,131143,87160,43983,"Office, Retail Store",Office,120248.0,Retail Store,10853.0,,,,93.0,39.5,,128.0,0.0,5177270.5,,0.0,1427645.25,4871126.0,14160.40918,1416041.0,False,,Compliant,,109.16,0.83
758,2016,NonResidential,Other,Pacific Place,600 Pine Street,Seattle,WA,98101.0,6600470000,7,DOWNTOWN,47.61289,-122.33531,1999,1.0,0,947987,0,947987,"Office, Other - Entertainment/Public Assembly, Other - Mall, Restaurant",Other - Mall,561684.0,Other - Entertainment/Public Assembly,100000.0,Restaurant,80000.0,,,62.29999924,62.09999847,195.6000061,194.8999939,46510960.0,46343304.0,0.0,13631581.0,46510954.0,0.0,0.0,False,,Compliant,,324.25,0.34
759,2016,NonResidential,Mixed Use Property,Oddfellows,915 E Pine St,Seattle,WA,98122.0,6003500460,3,EAST,47.61505,-122.32,1908,1.0,4,55520,0,55520,"Office, Performing Arts, Restaurant, Retail Store, Self-Storage Facility",Office,17120.0,Performing Arts,15300.0,Self-Storage Facility,13400.0,,,66.40000153,70.30000305,106.4000015,110.5,3686962.25,3904791.25,0.0,285435.8125,973907.0,27130.55078,2713055.0,False,,Compliant,,150.88,2.72
760,2016,NonResidential,Large Office,Broadacres Building,1601 Second Avenue,Seattle,WA,98101.0,1977200040,7,DOWNTOWN,47.61036,-122.34037,1908,1.0,10,132998,0,132998,"Office, Retail Store",Office,138257.0,Retail Store,0.0,,,,97.0,27.29999924,29.20000076,64.30000305,66.59999847,3775187.5,4040138.75,1530680.625,657827.3125,2244507.0,0.0,0.0,False,,Compliant,,133.8,1.01
761,2016,NonResidential,Retail Store,Ross Dress for Less,301 Pike Street,Seattle,WA,98101.0,1975700300,7,DOWNTOWN,47.60956,-122.33715,1940,1.0,3,83118,0,83118,Retail Store,Retail Store,45000.0,,,,,,59.0,54.29999924,56.29999924,159.6000061,161.6999969,2443141.5,2533838.5,0.0,647543.6875,2209419.0,2337.219727,233722.0,False,,Compliant,,27.82,0.33
762,2016,NonResidential,Retail Store,Kress Building,1419 Third Avenue,Seattle,WA,98101.0,1975700485,7,DOWNTOWN,47.60925,-122.33734,1924,1.0,3,77555,0,77555,Retail Store,Retail Store,73563.0,,,,,,39.0,106.0999985,106.0999985,333.0,333.0,7802205.5,7802205.5,0.0,2286650.5,7802052.0,1.530000091,153.0,False,,Compliant,,54.4,0.7
763,2016,NonResidential,Small- and Mid-Sized Office,Market Square,1415 Western Avenue,Seattle,WA,98121.0,7666202405,7,DOWNTOWN,47.60765,-122.34097,1909,1.0,6,51218,0,51218,"Office, Restaurant",Office,44913.0,Restaurant,7044.0,,,,57.0,55.5,55.5,174.3999939,174.3999939,2886141.5,2886141.5,0.0,845879.625,2886141.0,0.0,0.0,False,,Compliant,,20.12,0.39
764,2016,NonResidential,Large Office,Financial Center - COS Compliance,1215 4th Avenue,Seattle,WA,98101.0,0002400002,7,DOWNTOWN,47.60765,-122.3348,1970,1.0,29,489182,0,489182,"Office, Other - Restaurant/Bar, Other - Technology/Science, Parking",Office,371450.0,Parking,65451.0,Other - Technology/Science,9295.0,,43.0,93.80000305,96.40000153,274.5,281.5,36378588.0,37351804.0,0.0,9564432.0,32633842.0,37447.42188,3744742.0,False,,Compliant,,426.39,0.87
765,2016,NonResidential,Large Office,Seattle Tower,1218 3rd Avenue,Seattle,WA,98101.0,1975200005,7,DOWNTOWN,47.60769,-122.33544,1929,1.0,27,216571,13320,203251,"Office, Other - Technology/Science, Parking",Office,182604.0,Parking,13320.0,Other - Technology/Science,6246.0,2014201320122008,62.0,86.0,91.90000153,192.6999969,199.6999969,16246106.0,17352520.0,7413886.0,2551222.75,8704772.0,1274.469971,127447.0,False,,Compliant,,639.72,2.95
766,2016,NonResidential,Large Office,1200 3rd Ave,1200 3rd Ave,Seattle,WA,98104.0,1975200015,7,DOWNTOWN,47.60741,-122.33565,1921,1.0,13,189175,0,189175,"Office, Other",Office,151740.0,Other,12645.0,,,,13.0,115.8000031,115.8000031,363.6000061,363.6000061,19036416.0,19036416.0,0.0,5579253.5,19036413.0,0.0,0.0,False,,Compliant,,132.71,0.7
767,2016,NonResidential,Large Office,1015 3rd Ave,1015 3rd Ave,Seattle,WA,98104.0,0939000485,7,DOWNTOWN,47.60582,-122.33464,1998,1.0,13,293803,74481,219322,"Office, Parking",Office,145491.0,Parking,70603.0,,,,25.0,117.4000015,118.6999969,368.5,372.7000122,17074142.0,17267470.0,0.0,5004144.0,17074139.0,0.0,0.0,False,,Compliant,,119.03,0.41
768,2016,NonResidential,Large Office,1201 Western Avenue,1201 Western Avenue,Seattle,WA,98101.0,7666202480,7,DOWNTOWN,47.60576,-122.33922,1910,1.0,7,122356,0,122356,"Data Center, Office, Retail Store",Office,95942.0,Retail Store,15523.0,Data Center,182.0,,91.0,41.09999847,41.90000153,125.0,125.8000031,4585070.5,4675881.5,0.0,1281305.625,4371815.0,2132.549805,213255.0,False,,Compliant,,41.8,0.34
769,2016,NonResidential,Small- and Mid-Sized Office,United Way of King County,720 2nd Ave,Seattle,WA,98104.0,0939000240,7,DOWNTOWN,47.60366,-122.33328,1921,1.0,3,52298,0,52298,Office,Office,50250.0,,,,,,89.0,39.20000076,40.59999847,123.0,127.4000015,1968655.125,2038746.5,0.0,576979.6875,1968655.0,0.0,0.0,False,,Compliant,,13.72,0.26
771,2016,NonResidential,Large Office,Hoge Building,705 2nd Avenue,Seattle,WA,98101.0,0939000230,7,DOWNTOWN,47.60304,-122.33362,1911,1.0,17,116640,0,116640,"Financial Office, Food Service, Office, Other",Office,82053.0,Financial Office,6561.0,Food Service,6333.0,,75.0,70.30000305,73.59999847,185.8999939,190.5,6758565.5,7066534.5,1736650.625,1471838.875,5021914.0,0.0,0.0,False,,Compliant,,169.06,1.45
772,2016,NonResidential,Large Office,800 Fifth Avenue,800 5th Ave,Seattle,WA,98104.0,0942000470,3,DOWNTOWN,47.60573,-122.33028,1981,1.0,42,1249055,201121,1047934,"Data Center, Medical Office, Office, Parking, Restaurant",Office,983697.0,Parking,296815.0,Medical Office,12941.0,201620152014201320122011201020092008200720062005200320022000,95.0,38.0,39.59999847,119.5,124.3000031,37980712.0,39518364.0,0.0,11131508.0,37980705.0,0.0,0.0,False,,Compliant,,264.78,0.21
